X,Y,OBJECTID,ID,STATUS,REASON,ROAD,DESCRIPTION,SUBURB,UPDATETIME,TMR,LOCATION,SOURCE,GlobalID
17048600.85,-3129416.734,587,Fire180119,Open,Smoke,Sunderland Drive,Road closed due to fire and smoke hazard,BANKSIA BEACH,2020/02/26 05:00:00+00,0,"Sunderland Drive, between the Primary School and Community Centre",OPS,3840be9b-72aa-4625-9833-8880912a87a4
17036609.18,-3132892.335,588,Temp1711,Open,Smoke,Volz Road,Closed due to Fire/Smoke Hazard,NINGI,2020/02/26 05:00:00+00,0,Closed at Bribie Island Road End,OPS,9e60512a-31da-43e8-b4c7-d7bd6e86d620
17037739.49,-3132854.166,589,Temp1711*,Open,Smoke,Lee Road,Closed due to Fire/Smoke Hazard,NINGI,2020/02/26 05:00:00+00,0,Closed at the Bribie Island Road End,OPS,283348c4-e2f4-425a-80e4-cb9774ef6056
17023591.68,-3132160.334,590,Temp26-02,Open,Flooded,Del Rosso Road,,CABOOLTURE,2020/02/26 05:00:00+00,0,Del Rosso Road,OPS,9c2b733f-66c7-4260-a9a9-902a16271bff
17033135.14,-3132955.71,591,TEMP26-02,Open,Flooded,Bribie Island Road,At King John Creek,CABOOLTURE,2020/02/26 00:30:00+00,1,Bribie Island Road,OPS,17bdfe6b-2858-40b6-a59d-d47c461a3b7f
17044287.98,-3150985.826,592,TEMP26-02,Open,Flooded,Oxley Ave,at Grant Street,REDCLIFFE,2020/02/26 01:15:00+00,1,Oxley Ave,OPS,965dd5dd-103a-4e1c-86fe-7195918a6bd4
17001513.45,-3105038.659,593,TEMP26-02,Open,Landslip,Kier Road,At Bellthorpe Hall,BELLTHORPE,2020/02/26 05:00:00+00,0,Kier Road,OPS,d0b11363-0517-4f18-b5e4-d9a5ce88ee23
17048494.15,-3132047.633,594,12/14/2020,Open,Flooded,Welsby Parade,,BONGAREE,2020/12/14 00:45:00+00,0,Cnr of Welsby Parade and Ferguson Avenue,OPS,c72222dc-fafe-4f48-ad28-66a981246d93
17037282.52,-3140749.244,595,12/14/2020,Open,Flooded,Kunde Street,,BEACHMERE,2020/12/14 05:30:00+00,0,At intersection of Trevor Street,OPS,109bd8f7-041d-4a5d-9537-41950b6230c1
17042808.59,-3127649.323,596,12142020,Open,Flooded,Pumicestone Road,Intersection of Freeman Road,TOORBUL,2020/12/14 07:00:00+00,0,Intersection of Freeman Road,OPS,653b964e-631c-4e62-8c9a-ff109877a9e7
17025877.27,-3146068.657,597,TEMP210321,Open,Flooded,New Settlement Road,,NARANGBA,2021/03/21 21:30:00+00,0,At Banyan Street,OPS,dbef2f46-eb73-42bc-8471-bf19965abb14
17031014.17,-3145968.265,598,TEMP220321,Open,Flooded,Tallowwood Drive,Corner of Deception Bay Road,DECEPTION BAY,2021/03/23 01:45:00+00,0,Tallowwood Drive,OPS,8a1382cd-9524-429a-9199-7caa0d468ee8
17033930.96,-3157725.209,599,TEMP032221,Open,Flooded,Goodrich Road East,,GRIFFIN,2021/03/22 11:00:00+00,0,Intersection of Dohles Rocks Road,OPS,d568901c-6b0e-4922-bf26-275e5d872231
17024527.6,-3146698.329,600,TEMP220321,Open,Flooded,Oakey Flat Road,at New Settlement Road,NARANGBA,2022/02/27 10:00:00+00,0,Oakey Flat Road,OPS,17011728-7e11-4b53-b288-16697e192986
17018935.64,-3123332.653,601,TEMP301121,Open,Flooded,Hoffman Road,Near Pates Road,WAMURAN,2022/02/27 23:00:00+00,0,Hoffman Road,OPS,4ee311e3-3e51-4440-a4d7-7d7a29649de9
17007166.18,-3122368.738,602,TEMP301121,Open,Flooded,181 Buckingham Road,,DELANEYS CREEK,2021/12/01 09:00:00+00,0,"181 Buckingham Road, DELANEYS CREEK",OPS,fecc8a75-ab97-4e00-992e-e0d2c53446d9
17008006.57,-3171807.79,603,Temp 10122,Open,Landslip,Goat Track,Closed in both directions due to landslip,MOUNT NEBO,2021/12/09 21:45:00+00,0,Goat Track,OPS,d4130740-7473-4249-a621-52ca6b0df468
17017518.56,-3127920.8,604,TEMP250222,Open,Flooded,Lockhart Road,near Green Road,WAMURAN,2022/02/27 23:00:00+00,0,"Lockhart Road near Green Road, Wamuran",OPS,5e8e1865-dfde-4212-a3e9-067c695707a0
17013156.4,-3128711.263,605,TEMP250222,Open,Flooded,R Sampson Road,at R Williams Road,WAMURAN BASIN,2022/02/28 02:00:00+00,0,"R Sampson Road at R Williams Road, Wamuran Basin",OPS,3387696a-132b-4a84-b6f1-e9ff22e80f09
17009221.05,-3147549.879,606,TEMP250222,Open,Flooded,Rowe Road,off Laceys Creek Road,LACEYS CREEK,2022/03/01 02:45:00+00,0,Rowe Road,OPS,8b8fe6e1-785c-4e9d-9197-e6c84a91c517
17034720.93,-3157341.85,607,TEMP250222,Open,Flooded,White Ibis Drive,,GRIFFIN,2022/02/27 17:45:00+00,0,White Ibis Drive,OPS,ed6428e4-621e-49b1-8833-dac9616f62a4
17026021.18,-3123105.123,608,TEMP260222,Open,Flooded,Beerburrum Road,between McDougall Road and Soldier Road,ELIMBAH,2022/02/27 02:45:00+00,1,Beerburrum Road between McDougall Rd & Soldier Rd,OPS,6f4dd0ca-62fc-4f3d-b2da-ca96b1b474ba
17028442.33,-3128971.971,609,TEMP260222,Open,Flooded,Pumicestone Road,between Atherton Road and Joshua Court,CABOOLTURE,2022/02/26 16:45:00+00,0,Pumicestone Road between Atherton Road and Joshua Court,OPS,d5f46846-ebcf-4394-8611-0b042c663830
17027583.72,-3131868.398,610,TEMP260222,Open,Flooded,Brown Street,between Pettigrew Street and Jensen Road,CABOOLTURE,2022/02/26 22:30:00+00,0,Brown Street between Pettigrew Street and Jensen Road,OPS,fd060146-d797-4c8f-8cce-a229268cb90a
17027161.61,-3159369.422,611,TEMP260222,Open,Flooded,Aaron Street,At Todds Gully,BRAY PARK,2022/03/03 07:30:00+00,0,Aaron Street at Todds Gully,OPS,c2626131-a011-45c8-9869-bbe86e965811
17027687.47,-3165108.139,612,TEMP260222,Open,Flooded,Cribb Road,at South Pine Road,BRENDALE,2022/03/03 07:30:00+00,0,Cribb Road at South Pine Road,OPS,6e14a486-0877-482c-a333-5b03019c0065
17025954.65,-3133143.039,613,TEMP260222,Open,Flooded,Henzell Road,near Toohey Street,CABOOLTURE,2022/02/26 12:30:00+00,0,Henzell Road near Toohey Street,OPS,3d2a8efe-1dca-46e8-be79-a1188fd7a20e
17028729.14,-3142799.813,614,TEMP260222,Open,Flooded,Station Road,Between North Shore Drive and Joyce Street,BURPENGARY,2022/02/27 16:30:00+00,0,Station Road between North Shore Drive and Joyce Street,OPS,b271cf97-a2ff-46b7-8e8c-4149a5fd8edd
17012819.29,-3149246.998,615,TEMP ID,Open,Flooded,Mount Samson Road,,DAYBORO,2022/02/26 14:30:00+00,0,DAYBORO,OPS,84b496f3-716e-4404-82b6-895afd4533ee
17025234.02,-3137876.719,616,TEMP260222,Open,Flooded,Petersen Road,Between Woodstock Street and Maurice Avenue,MORAYFIELD,2022/02/26 10:45:00+00,0,Petersen Road between Woodstock Street and Maurice Avenue,OPS,de2f6e6e-5d2e-445c-aefa-58d0da55e6b5
17012257.65,-3148515.662,617,TEMP260222,Open,Flooded,Bradley Street,at Morris Street,DAYBORO,2022/02/26 14:30:00+00,0,Bradley Street at Morris Street,OPS,65ae2d55-f1b7-4738-9926-41a33f9c02aa
17027281.47,-3134086.497,618,TEMP260222,Open,Flooded,King Street,East & West Bound - between Alfred & Charles Sts,CABOOLTURE,2022/02/26 19:45:00+00,1,"King Street between Alfred and Charles Streets, 4 Lanes",OPS,b077a762-43c2-4d56-952c-d083d44b6c07
17026418.17,-3133252.955,619,TEMP260222,Open,Flooded,Beerburrum Road,At McKean Street - Northbound and Southbound Lanes,CABOOLTURE,2022/02/26 19:45:00+00,0,Beerburrum Road at McKean Street - 4 lanes,OPS,412ae51c-1f6c-4b0d-ab45-cd4f234a460a
17026479.81,-3133061.223,620,TEMP260222,Open,Flooded,Railway Parade,,CABOOLTURE,2022/02/26 19:15:00+00,0,Railway Parade,OPS,18389851-f79a-46d8-ab80-763d7fa610fa
17026898.25,-3137474.303,621,TEMP260222,Open,Flooded,Glenwood Drive,14 Glenwood Drive,MORAYFIELD,2022/02/27 17:30:00+00,0,Glenwood Drive,OPS,744cb6f8-6eab-42af-ae98-b63c627253a9
17041678.36,-3150429.478,622,TEMP270222,Open,Flooded,Boardman Road,Roundabout at Griffith Road,NEWPORT,2022/02/28 03:00:00+00,0,Boardman Road,OPS,11613937-4331-4491-8823-a07fcb810ea6
17006521.29,-3116741.676,623,TEMP270222,Open,Flooded,D'Aguilar Highway,at One Mile Creek,WOODFORD,2022/02/27 03:15:00+00,1,D'Aguilar Highway at One Mile Creek,OPS,71cae006-daef-44ac-8651-3429bfbde5c8
17025608.91,-3124901.467,624,TEMP270222,Open,Flooded,Beerburrum Road,at Twin View Road,ELIMBAH,2022/02/27 02:15:00+00,1,Beerburrum Road at Twin View Road,OPS,6a77c6de-988a-40c1-8ed1-b1ca9a16647b
17043162.53,-3152521.143,625,TEMP270222,Open,Flooded,Victoria Avenue,Between Henzell Street and Knight Street,MARGATE,2022/02/27 15:15:00+00,0,Victoria Avenue between Henzell and Knight Streets,OPS,2fd062fb-22b7-4149-ad02-a9fa45ef01b4
17035174.78,-3149162.836,626,TEMP270222,Open,Flooded,Major Street,at Embassy Street,DECEPTION BAY,2022/02/28 02:30:00+00,0,Major Street at Embassy Street,OPS,0cd2288f-8f51-4bac-8ebd-60b22a33b33f
17034912.63,-3149251.216,627,TEMP270222,Open,Flooded,Major Street,at Admiral Drive,DECEPTION BAY,2022/02/28 02:30:00+00,0,Major Street at Admiral Drive,OPS,2f2bc15f-cfdc-473d-8d06-051d7a59e254
17035331.93,-3149147.297,628,TEMP270222,Open,Flooded,Embassy Street,at Government Street,DECEPTION BAY,2022/02/28 02:30:00+00,0,Embassy Street at Government Street,OPS,3c125a51-5160-464a-bc66-84a538e3b5fe
17028625.28,-3160962.065,629,TEMP270222,Open,Flooded,199 Samsonvale Road,Near soccer club,BRAY PARK,2022/02/27 16:45:00+00,0,199 Samsonvale Road,OPS,a7292020-9a15-4395-bab0-027987cf5480
17050149.66,-3134810.911,630,TEMP270222,Open,Flooded,Spowers Street,at McDonald Street roundabout,BONGAREE,2022/02/28 06:30:00+00,0,Spowers Street at McDonald Street roundabout,OPS,56902b63-5710-4388-bffc-99460b6d29b1
17049920.05,-3134749.105,631,TEMP270222,Open,Flooded,Spowers Street,at Renton Lane,BONGAREE,2022/02/27 22:00:00+00,0,Spowers Street at Renton Lane,OPS,af282044-ab22-4c69-9c43-8c267b67974c
17049324.61,-3131707.173,632,TEMP270222,Open,Flooded,Wattle Avenue,at Phoenix Avenue,BONGAREE,2022/02/26 20:30:00+00,0,"Wattle Avenue at Phoenix Avenue, Bongaree",OPS,03efa710-6e2d-4c89-abfd-1decfa3e9e22
17029023.58,-3138445.447,633,TEMP270222,Open,Flooded,Coach Road West,at Laver Street,MORAYFIELD,2022/02/27 15:00:00+00,0,"Coach Road West at Laver Street, Morayfield",OPS,6c2e727c-a775-4f03-a580-dba3af5cb236
17000472.92,-3121717.794,634,STA_020,Open,Flooded,Perkins Road,Near Stanton Road - Flood Damaged Road,NEURUM,2022/05/12 11:30:00+00,0,"Perkins Road near Stanton Road, Neurum",OPS,b70ba36f-5ba6-44c7-a355-e786d0a52ed6
17017575.31,-3131105.731,635,cab_461,Open,Flooded,Old North Road,at Wararba Creek,WAMURAN,2022/05/12 15:45:00+00,0,"Old North Road at Wararba Creek, Wamuran",OPS,5039481b-9895-4e46-b9de-72428620e45e
17018406.42,-3121614.571,636,TEMP270222,Open,Flooded,Prosser Road,at Scurr Road,WAMURAN,2022/02/27 23:00:00+00,0,"Prosser Road at Scurr Road, Wamuran",OPS,d9c58e3e-f562-45a1-96e4-be0ea01222f9
17006982.85,-3171195.638,637,TEMP280222,Open,Flooded,Mount Nebo Road,Between Jolly's Lookout & Mt Glorious Rd,MOUNT NEBO,2022/03/02 05:30:00+00,0,Mount Nebo Road,OPS,b653d5be-15ba-4b1d-9580-ae38045b0725
17050013.12,-3133962.55,638,TEMP010322,Open,Flooded,Foster Street,near Nulu Lane,BONGAREE,2022/03/07 06:30:00+00,0,"Foster Street near Nulu Lane, Bongaree",OPS,a27f33a2-3115-4b48-bd39-3f348f342216
17042836.95,-3127452.912,639,TEMP Clos,Open,Flooded,Freeman Road,Closed - High Tide,TOORBUL,2022/03/01 01:00:00+00,0,Freeman Road and Eslanade,OPS,f0abbea4-2dd8-4aca-b2ac-b00e22e41325
16998100.99,-3118606.804,640,TEMP010322,Open,Flooded,Morrison Road,near Drovers Camp Road - Flood Damaged Road,NEURUM,2022/03/03 03:25:00+00,0,"Morrison Road near Drovers Camp Road, Neurum",OPS,0e482ff7-5240-40a0-8b2b-f1b90de86592
17004256.43,-3100339.266,641,TEMP010322,Open,Flooded,Postman's Track,near 120 Postman's Track - Land Slip,BOOROOBIN,2022/03/05 04:15:00+00,0,"120 Postman's Track, Booroobin",OPS,d5383c3a-85d0-4393-9149-a34ac42155c8
17008057.2,-3107276.406,642,TempRoadC,Open,Flooded,Nonmus Road,at Running Creek Bridge,BELLTHORPE,2022/03/04 02:35:00+00,0,Nonmus Road at Running Creek Bridge,OPS,c7045a11-b883-463c-bc59-d201f10bc978
17049831.23,-3133678.144,643,TempPHroad,Open,Obstruction,Foley Street,Corner of Foley and Third Ave - Pothole,BONGAREE,2022/03/07 06:30:00+00,0,Corner of Foley and Third Ave - Pothole,OPS,2da8c5f5-8ec7-4b93-a558-644d1b3f09da
17048318.05,-3131526.128,644,TempPHClos,Open,Obstruction,Indra Circuit,Large Pothole - 9 Indra Circuit,BELLARA,2022/03/07 06:30:00+00,0,Large Pothole - 9 Indra Circuit,OPS,663097bd-91c0-4166-9994-5d4ca2387fb6
17049424.86,-3133259.899,645,Tempwater3,Open,Flooded,63 Welsby Parade,water over road,BONGAREE,2022/03/03 05:20:00+00,0,Water over road - near 63 Welsby,OPS,6543da60-b920-4f69-8925-66872824b80a
17047912.19,-3131337.263,646,TempVMR,Open,Flooded,Marine Parade,VMR - water over road,BELLARA,2022/03/03 05:40:00+00,0,VMR - water over road,OPS,04443aca-3ce6-4f11-9461-2f9b9827d99b
17049825.52,-3133537.356,647,TempClos33,Open,Flooded,Fourth Avenue,Foley Street End,BONGAREE,,0,Foley Street End,OPS,f6f9a4c0-c95f-433f-9fe1-37f6f697419d
17030397.66,-3160537.221,648,Temppathwa,Open,Flooded,Gympie Road,Pedestrian Underpass Gympie Road out the front of,STRATHPINE,2022/03/04 07:00:00+00,0,Pedestrian Underpass Gympie Road out the front of Pine Rivers School,OPS,a7a3ad4c-eecd-4f24-8bfb-f5abf7008af4
17000667.79,-3122706.449,649,Templand03,Open,Flooded,Whyte Road,Whyte Road - Closed Landslide,NEURUM,2022/03/05 08:15:00+00,0,Whyte Road - Closed Landslide,OPS,34ed7bca-b6f1-4293-856d-1d3f99a4dafb
17018038.69,-3123236.465,650,TempDamage,Open,Flooded,McClintock Road,Near Newlands Road - Flood Damaged Road,WAMURAN,2022/03/05 06:30:00+00,0,Near Newlands Road - Flood Damaged Road,OPS,09199bc5-179d-469a-a134-01ffaed6432c
17035281.07,-3150899.009,651,Temp110522,Open,Flooded,Mary Street East,1 Mary Street East,MANGO HILL,2022/05/14 21:30:00+00,0,Mary Street East Mango Hill,OPS,5ddede5a-2c45-45c6-97df-2c11af807465
17007410.14,-3123387.675,652,STA_011,Open,Flooded,Hennessey Road DELANEYS CREEK,,DELANEYS CREEK,2022/05/11 17:30:00+00,0,HENNESSEY ROAD DELANEYS CREEK,OPS,38529873-6ee5-49ab-842e-d825ea953e49
17026909.84,-3141628.601,653,Temp110522,Open,Obstruction,28 Hunt Road  BURPENGARY,Pothole - hazard sign & witches hats,BURPENGARY,2022/05/12 08:00:00+00,0,28 Hunt Road  BURPENGARY,OPS,69cc0658-d889-4d41-89c6-b191803f2285
17005305.68,-3116300.993,654,TEMP120522,Open,Flooded,Canando Street,,WOODFORD,2022/05/13 11:00:00+00,0,Canando Street,OPS,a405e1db-9530-48a0-8508-a8076b395a67
